volcano_name;eruption_number;eruption_category;area_of_activity;vei;start_year;start_month;start_day;evidence_method_dating;end_year;end_month;end_day;latitude;longitude
Iwakisan;18128;Confirmed Eruption;NA;1;1863;3;23;Historical Observations;NA;NA;NA;40.656;140.303
Tajumulco;10623;Uncertain Eruption;NA;2;1863;0;0;NA;NA;NA;NA;15.043;-91.903
Longonot;13996;Confirmed Eruption;Northern flank;0;1863;0;0;Anthropology;NA;NA;NA;-0.914;36.446
Dubbi;13938;Uncertain Eruption;NA;2;1863;0;0;NA;NA;NA;NA;13.579;41.809
Tair, Jebel at;13921;Confirmed Eruption;NA;2;1863;0;0;Historical Observations;NA;NA;NA;15.55;41.83
Lopevi;15298;Confirmed Eruption;NA;2;1863;0;0;Historical Observations;NA;NA;NA;-16.507;168.346
Ambrym;15241;Confirmed Eruption;NA;2;1863;0;0;Historical Observations;1864;0;0;-16.25;168.12
Tongariro;13552;Confirmed Eruption;Ngauruhoe;2;1863;0;0;Historical Observations;1864;4;0;-39.157;175.632
Izalco;10789;Confirmed Eruption;NA;0;1863;0;0;Historical Observations;NA;NA;NA;13.813;-89.633
Cotopaxi;11570;Confirmed Eruption;NA;2;1863;0;0;Historical Observations;NA;NA;NA;-0.677;-78.436
Gamalama;16643;Confirmed Eruption;NA;2;1862;7;15;Historical Observations;1862;10;0;0.8;127.33
Bardarbunga;12883;Confirmed Eruption;Trollagigar;2;1862;6;30;Historical Observations;1864;10;15;64.633;-17.516
Merapi;15848;Confirmed Eruption;NA;2;1862;5;26;Historical Observations;1864;0;0;-7.54;110.446
Tutupaca;11800;Uncertain Eruption;Volcano Uncertain: reported from Tutupaca;2;1862;4;NA;Historical Observations;1862;5;NA;-17.026;-70.372
Antuco;19909;Uncertain Eruption;NA;NA;1862;1;0;NA;1862;3;3;-37.406;-71.349
San Miguel;10845;Confirmed Eruption;NA;2;1862;1;0;Historical Observations;NA;NA;NA;13.434;-88.269
Tongariro;13551;Confirmed Eruption;Ngauruhoe;2;1862;1;0;Historical Observations;NA;NA;NA;-39.157;175.632
Karthala;14188;Uncertain Eruption;NA;2;1862;0;0;NA;NA;NA;NA;-11.75;43.38
Mayon;16777;Confirmed Eruption;NA;2;1862;0;0;Historical Observations;NA;NA;NA;13.257;123.685
Camiguin;16717;Confirmed Eruption;Hibok-Hibok;2;1862;0;0;Historical Observations;NA;NA;NA;9.203;124.673
Akutan;20004;Uncertain Eruption;NA;NA;1862;0;0;NA;NA;NA;NA;54.134;-165.986
Llaima;12028;Confirmed Eruption;NA;3;1862;0;0;Historical Observations;NA;NA;NA;-38.692;-71.729
Ubinas;11786;Confirmed Eruption;NA;2;1862;0;0;Historical Observations;NA;NA;NA;-16.355;-70.903
Makian;16685;Confirmed Eruption;NA;4;1861;12;28;Historical Observations;1862;10;0;0.32;127.4
Fuego;10712;Uncertain Eruption;NA;2;1861;11;21;NA;NA;NA;NA;14.473;-90.88
Chillan, Nevados de;11971;Confirmed Eruption;NW flank of Cerro Blanco (Santa Gertrudis);2;1861;6;0;Historical Observations;1863;0;0;-36.868;-71.378
Ruapehu;14612;Confirmed Eruption;NA;2;1861;5;16;Historical Observations;NA;NA;NA;-39.28;175.57
Dubbi;13937;Confirmed Eruption;NA;3;1861;5;8;Historical Observations;1861;10;0;13.579;41.809
Lewotobi;16281;Confirmed Eruption;Lewotobi Lakilaki;2;1861;5;4;Historical Observations;1861;5;18;-8.542;122.775
Grimsvotn;12816;Uncertain Eruption;NA;2;1861;5;0;NA;NA;NA;NA;64.416;-17.316
Marapi;15426;Confirmed Eruption;NA;2;1861;4;0;Historical Observations;NA;NA;NA;-0.38;100.474
Fournaise, Piton de la;14284;Confirmed Eruption;Brulant;2;1861;3;19;Historical Observations;1861;3;19;-21.244;55.708
Antuco;19908;Confirmed Eruption;NA;0;1861;2;0;Historical Observations;1861;8;0;-37.406;-71.349
Tupungatito;11890;Confirmed Eruption;NA;2;1861;0;0;Historical Observations;NA;NA;NA;-33.425;-69.797
Turrialba;11244;Uncertain Eruption;NA;NA;1861;0;0;NA;NA;NA;NA;10.025;-83.767
Sete Cidades;13022;Confirmed Eruption;Volcano Uncertain: submarine vent off Sao Miguel;0;1861;0;0;NA;NA;NA;NA;37.87;-25.78
Suretamatai;15213;Confirmed Eruption;NA;2;1861;0;0;Historical Observations;NA;NA;NA;-13.8;167.47
Merapi;15847;Confirmed Eruption;NA;2;1861;0;0;Historical Observations;NA;NA;NA;-7.54;110.446
Lamongan;16080;Confirmed Eruption;NA;2;1861;0;0;Historical Observations;NA;NA;NA;-7.981;113.341
Mayon;16776;Confirmed Eruption;NA;1;1861;0;0;Historical Observations;NA;NA;NA;13.257;123.685
Karthala;14187;Confirmed Eruption;SE flank (Badjini Massif, 1200 m);0;1860;12;29;Historical Observations;NA;NA;NA;-11.75;43.38
Baker;20459;Uncertain Eruption;Sherman Crater;NA;1860;12;0;NA;NA;NA;NA;48.777;-121.813
Cagua;16871;Confirmed Eruption;NA;2;1860;10;0;Historical Observations;NA;NA;NA;18.222;122.123
Sangeang Api;16238;Confirmed Eruption;NA;2;1860;9;11;Historical Observations;1860;10;0;-8.2;119.07
Raung;15920;Confirmed Eruption;NA;2;1860;9;0;Historical Observations;NA;NA;NA;-8.119;114.056
Fuego;10711;Confirmed Eruption;NA;2;1860;8;18;Historical Observations;1860;9;23;14.473;-90.88
Chillan, Nevados de;11970;Confirmed Eruption;W flank of Volcán Viejo (Volcán Renegado);2;1860;7;25;Historical Observations;NA;NA;NA;-36.868;-71.378
Alaid;18882;Confirmed Eruption;NA;3;1860;7;7;Historical Observations;1860;7;9;50.861;155.565
Tengger Caldera;16033;Confirmed Eruption;Bromo;2;1860;6;12;Historical Observations;1860;6;14;-7.942;112.95
Gamalama;16642;Uncertain Eruption;NA;1;1860;6;0;NA;NA;NA;NA;0.8;127.33
Katla;12676;Confirmed Eruption;NA;4;1860;5;8;Historical Observations;1860;5;27;63.633;-19.083
Semeru;15978;Confirmed Eruption;NA;2;1860;4;0;Historical Observations;1860;6;0;-8.108;112.922
Slamet;15735;Confirmed Eruption;NA;2;1860;3;19;Historical Observations;1860;4;11;-7.242;109.208
Fournaise, Piton de la;14283;Confirmed Eruption;Dolomieu and l'Enclos;2;1860;1;22;Historical Observations;1860;3;20;-21.244;55.708
Mayon;16775;Confirmed Eruption;NA;NA;1860;0;0;Historical Observations;NA;NA;NA;13.257;123.685
Makian;16684;Uncertain Eruption;NA;1;1860;0;0;NA;NA;NA;NA;0.32;127.4
Babuyan Claro;16881;Confirmed Eruption;Babuyan Claro;2;1860;0;0;Historical Observations;NA;NA;NA;19.523;121.94
Aira;17071;Confirmed Eruption;Minami-dake;1;1860;0;0;Historical Observations;NA;NA;NA;31.593;130.657
Chirippusan [Chirip];18759;Confirmed Eruption;SE of Bogdan Khmelinitskii summit;1;1860;0;0;Historical Observations;NA;NA;NA;45.338;147.92
Southern EPR-Segment I;10361;Confirmed Eruption;NA;0;1860;0;0;Magnetism;NA;NA;NA;-18.53;-113.42
Planchon-Peteroa;11934;Confirmed Eruption;Peteroa;2;1860;0;0;Historical Observations;NA;NA;NA;-35.223;-70.568
Purace;11321;Confirmed Eruption;NA;2;1860;0;0;Historical Observations;NA;NA;NA;Feb.32;-76.4
Cotopaxi;11569;Confirmed Eruption;NA;2;1860;0;0;Historical Observations;1862;0;0;-0.677;-78.436
Negra, Sierra;11705;Confirmed Eruption;Volcano Uncertain: Isabela Island;2;1860;0;0;NA;NA;NA;NA;-0.83;-91.17
Poas;11148;Confirmed Eruption;NA;1;1860;0;0;Historical Observations;NA;NA;NA;10.Feb;-84.233
Raung;15919;Confirmed Eruption;NA;2;1859;12;14;Historical Observations;NA;NA;NA;-8.119;114.056
Izalco;10788;Confirmed Eruption;NA;0;1859;12;8;Historical Observations;1860;1;22;13.813;-89.633
Baker;20458;Confirmed Eruption;Sherman Crater;2;1859;11;0;Historical Observations;1860;4;26;48.777;-121.813
Ebeko;18867;Confirmed Eruption;NA;2;1859;9;27;Historical Observations;NA;NA;NA;50.686;156.014
Wolf;20897;Confirmed Eruption;NA;NA;1859;8;26;Historical Observations;1859;8;29;0.02;-91.35
Cosiguina;10874;Confirmed Eruption;NA;NA;1859;8;25;Historical Observations;NA;NA;NA;Dec.98;-87.57
Hood;20573;Confirmed Eruption;NA;2;1859;8;15;Historical Observations;1859;8;17;45.374;-121.695
Lewotobi;16280;Uncertain Eruption;Lewotobi Lakilaki;NA;1859;7;0;NA;NA;NA;NA;-8.542;122.775
Villarrica;12127;Confirmed Eruption;NA;2;1859;5;19;Historical Observations;1860;4;12;-39.42;-71.93
Fournaise, Piton de la;14282;Confirmed Eruption;NA;2;1859;5;8;Historical Observations;1859;5;23;-21.244;55.708
Tongariro;13550;Confirmed Eruption;SSE flank (Red Crater);1;1859;4;21;Historical Observations;NA;NA;NA;-39.157;175.632
Lamongan;16079;Confirmed Eruption;NA;2;1859;2;27;Historical Observations;1859;3;0;-7.981;113.341
Tengger Caldera;16032;Confirmed Eruption;Bromo;2;1859;1;30;Historical Observations;1859;3;4;-7.942;112.95
Mauna Loa;10194;Confirmed Eruption;North flank (2800 m) and Mokuaweoweo;1;1859;1;23;Historical Observations;1859;11;25;19.475;-155.608
Mayon;16774;Confirmed Eruption;NA;NA;1859;0;0;Historical Observations;NA;NA;NA;13.257;123.685
Serua;16392;Confirmed Eruption;NA;2;1859;0;0;Historical Observations;NA;NA;NA;-6.312;130.017
Karthala;14186;Confirmed Eruption;NW flank (Diboini Plateau fissures);2;1859;0;0;Historical Observations;NA;NA;NA;-11.75;43.38
Cotopaxi;11568;Confirmed Eruption;NA;2;1859;0;0;Historical Observations;NA;NA;NA;-0.677;-78.436
Masaya;11019;Confirmed Eruption;Santiago, San Pedro;2;1858;11;10;Historical Observations;1859;3;27;11.985;-86.165
Fournaise, Piton de la;14281;Confirmed Eruption;NA;2;1858;11;3;Historical Observations;1859;1;0;-21.244;55.708
Gamalama;16641;Uncertain Eruption;NA;1;1858;11;0;NA;1859;9;0;0.8;127.33
Cotopaxi;11567;Confirmed Eruption;NA;2;1858;11;0;Historical Observations;1858;12;0;-0.677;-78.436
Tengger Caldera;16031;Confirmed Eruption;Bromo;2;1858;10;18;Historical Observations;NA;NA;NA;-7.942;112.95
Midagahara;17531;Discredited Eruption;NA;NA;1858;4;8;NA;NA;NA;NA;36.571;137.59
Masaya;11018;Uncertain Eruption;NA;NA;1858;4;0;NA;NA;NA;NA;11.985;-86.165
Lascar;11850;Confirmed Eruption;NA;2;1858;4;0;Historical Observations;1858;12;0;-23.37;-67.73
Tengger Caldera;16030;Confirmed Eruption;Bromo;2;1858;3;4;Historical Observations;NA;NA;NA;-7.942;112.95
Ragang;16710;Confirmed Eruption;NA;2;1858;2;18;Historical Observations;NA;NA;NA;7.691;124.507
Izalco;10787;Confirmed Eruption;NA;2;1858;2;6;Historical Observations;1859;7;0;13.813;-89.633
Mayon;13615;Confirmed Eruption;NA;2;1858;1;0;Historical Observations;1858;12;0;13.257;123.685
Makaturing;16703;Uncertain Eruption;NA;NA;1858;0;0;NA;NA;NA;NA;7.644;124.317
Serua;16391;Confirmed Eruption;NA;2;1858;0;0;Historical Observations;NA;NA;NA;-6.312;130.017
Karthala;14185;Confirmed Eruption;Upper NE flank (2200 m);2;1858;0;0;Historical Observations;NA;NA;NA;-11.75;43.38
Lateiki;14760;Confirmed Eruption;NA;2;1858;0;0;Historical Observations;NA;NA;NA;-19.18;-174.87
Baker;20457;Confirmed Eruption;Sherman Crater;2;1858;0;0;Historical Observations;NA;NA;NA;48.777;-121.813
Rainier;20498;Uncertain Eruption;NA;2;1858;0;0;NA;NA;NA;NA;46.853;-121.76
Momotombo;10995;Confirmed Eruption;NA;2;1858;0;0;Historical Observations;1866;0;0;12.423;-86.539
San Miguel;10844;Confirmed Eruption;NA;2;1857;11;0;Historical Observations;NA;NA;NA;13.434;-88.269
